channel_link,updated_on,last_synched_on,created_on,event_date_fk,event_fk,id,channel_fk,operation
live,2021-11-27T12:22:04.613628,2021-11-27T12:22:16.6257,2021-06-28T17:17:54.72345,,3714469,3715875,3710003,UPDATE
https://zoom.us,2021-11-27T12:28:53.599859,2021-11-27T12:29:05.403111,2021-10-27T08:10:24.710377,,3564076,3854411,3709989,UPDATE
83097692989,2021-11-27T11:36:18.463535,2021-11-27T11:36:35.266439,2021-06-28T17:20:38.260058,,65052,3715879,3709989,UPDATE
https://us02web.zoom.us/meeting/register/tZUrcOqrrzkjGNZPbIEgvGPhXvpd09RRri2F,2021-11-27T11:39:33.06742,2021-11-27T11:39:45.002767,2021-06-28T17:05:58.92725,,3508502,3715841,3709989,UPDATE
,2021-11-27T12:03:42.103429,2021-11-27T12:03:52.191157,2021-11-06T17:49:17.790419,,3481159,3871090,3710037,UPDATE
,2021-11-27T12:04:57.320393,2021-11-27T12:05:06.882991,2021-11-06T17:50:23.378958,,3475744,3871095,3710037,UPDATE
,2021-11-27T12:03:07.471048,2021-11-27T12:03:19.331148,2021-11-06T17:48:48.054055,,3852017,3871086,3710037,UPDATE
live,2022-07-19T21:12:13.80785,2022-07-19T21:12:57.344676,2022-04-28T18:05:20.343666,,64126,4054629,3710003,DELETE
,2021-11-27T12:29:39.360023,2021-11-27T12:29:55.792831,2021-06-28T17:22:50.142045,,3705668,3715891,3710037,UPDATE
96054659527,2021-11-27T12:29:10.495624,2021-11-27T12:29:26.559944,2021-06-28T17:23:03.302708,,3705622,3715892,3709989,UPDATE
,2021-11-27T12:28:10.925403,2021-11-27T12:28:22.929402,2021-06-28T17:23:16.488944,,3692548,3715894,3710037,UPDATE
,2022-06-11T05:12:33.265084,2022-06-11T05:20:12.533182,2022-04-28T05:17:29.833419,,4053927,4053930,3710037,UPDATE
89546831297,2021-11-27T12:13:48.868454,2021-11-27T12:14:00.683627,2021-06-28T17:07:18.185493,,3713482,3715855,3709989,UPDATE
89901028305,2021-11-27T11:38:21.04805,2021-11-27T11:38:37.439629,2021-06-28T17:00:44.995195,,3552679,3715833,3709989,UPDATE
,2021-11-27T11:45:45.650401,2021-11-27T11:46:00.105474,2021-06-28T17:08:16.687327,,3694046,3715866,3710037,UPDATE
live,2021-11-27T11:49:42.122011,2021-11-27T11:49:53.879802,2021-06-28T17:05:33.270166,,3564067,3715838,3710003,UPDATE
,2021-11-27T11:49:42.122011,2021-11-27T11:49:58.0896,2021-06-28T17:05:33.270166,,3564067,3715839,3710037,UPDATE
,2022-06-11T05:12:33.265084,2022-06-11T05:20:12.533182,2022-04-28T05:18:25.91653,,4053927,4053932,3710037,UPDATE
https://zoom.us,2021-11-27T12:32:00.184625,2021-11-27T12:32:12.381937,2021-10-27T08:13:01.982666,,65232,3854417,3709989,UPDATE
https://us02web.zoom.us/meeting/register/tZIkf-qhpjotGdx814xB08XmdtFRNzjVfTVo,2021-11-27T11:38:56.728408,2021-11-27T11:39:08.523657,2021-06-28T17:05:48.443396,,3590243,3715840,3709989,UPDATE
,,2022-04-28T11:20:17.397837,2022-04-28T11:03:09.395456,,4050994,4054102,3710037,INSERT
88695705072,2021-11-27T11:42:21.535912,2021-11-27T11:42:42.979444,2021-06-28T17:08:34.550394,,3675353,3715867,3709989,UPDATE
,2021-11-27T12:23:57.40228,2021-11-27T12:24:13.536146,2021-06-28T17:09:16.289085,,3661731,3715871,3710037,UPDATE
82856164054,2021-11-27T12:02:06.022896,2021-11-27T12:02:23.050761,2021-06-28T17:01:25.534319,,38613,3715837,3709989,UPDATE
https://www.facebook.com/InnerSpaceManchester/,2021-11-27T11:59:51.998787,2021-11-27T12:00:04.23276,2021-06-28T17:07:07.062183,,3677042,3715854,3709990,DELETE
,,2021-07-12T13:34:49.766465,2021-07-12T13:34:47.189788,,3744311,3744314,3710037,INSERT
,2021-11-27T12:05:01.925417,2021-11-27T12:05:12.252575,2021-11-06T17:50:32.356406,,3475729,3871097,3710037,UPDATE
live,2021-11-27T12:01:53.626938,2021-11-27T12:02:32.623621,2021-11-06T17:47:28.258419,,65005,3871079,3710003,UPDATE
84963304264,2021-11-27T12:15:06.848755,2021-11-27T12:15:18.675192,2021-06-28T17:22:31.800154,,3561522,3715888,3709989,UPDATE
,,2022-04-28T12:40:09.99822,2022-04-28T11:56:12.489706,,4054127,4054130,3710037,INSERT
,,2022-04-28T12:40:09.99822,2022-04-28T12:25:52.539814,,4054127,4054260,3710037,INSERT
https://www.facebook.com/BrahmaKumarisLeeds,2021-11-27T11:45:45.548986,2021-11-27T11:46:01.912442,2021-06-28T17:08:16.687327,,3694046,3715864,3709990,DELETE
84391444303,2022-06-21T20:49:57.404005,2022-07-08T12:30:51.785506,2021-06-28T17:07:51.664068,,3678760,3715860,3709989,UPDATE
96803560655,2021-11-27T12:16:31.250917,2021-11-27T12:16:43.186444,2021-06-27T18:25:47.351502,,3689366,3715221,3709989,UPDATE
,2021-11-27T12:07:28.013854,2021-11-27T12:07:44.486503,2021-06-28T17:22:40.786335,,65273,3715889,3710037,UPDATE
,2021-11-27T12:32:13.426322,2021-11-27T12:32:25.767061,2021-06-28T17:21:49.999108,,3594738,3715887,3710037,UPDATE
93139935624,2021-11-27T12:32:13.426322,2021-11-27T12:32:30.175806,2021-06-28T17:21:49.999108,,3594738,3715886,3709989,UPDATE
88580363632,2021-11-27T12:03:42.775389,2021-11-27T12:03:55.058233,2021-06-28T17:06:08.404086,,3484545,3715842,3709989,UPDATE
91581691954,2021-11-27T11:50:56.219003,2021-11-27T11:51:08.765397,2021-06-28T17:01:03.646967,,3705998,3715835,3709989,UPDATE
,2021-11-27T11:50:56.219003,2021-11-27T11:51:13.246835,2021-06-28T17:01:03.646967,,3705998,3715836,3710037,UPDATE
,2022-05-27T15:56:32.069432,2022-05-27T16:00:09.08216,2022-04-28T13:28:52.635007,,39232,4054343,3710037,UPDATE
live,2022-06-29T18:39:08.042237,2022-07-08T12:31:01.628384,2022-06-11T20:13:09.481359,,4097609,4097612,3710003,UPDATE
,,2022-05-05T12:40:15.870107,2022-04-28T19:29:09.43252,,4050711,4054749,3710037,INSERT
,2022-06-11T05:25:37.52494,2022-06-11T05:40:19.437868,2022-04-28T05:15:11.868132,,66275,4053925,3710037,UPDATE
,2022-06-11T05:15:44.237692,2022-06-11T05:20:23.91688,2022-04-28T05:11:55.612756,,66274,4053923,3710037,UPDATE
,,2022-05-07T21:20:31.306221,2022-04-28T17:44:12.707686,,4054385,4054592,3710037,INSERT
5AGE69Y7LcM,2021-11-27T11:56:59.507385,2022-05-21T20:00:19.029123,2021-06-28T17:06:19.609171,,65130,3715844,3709991,UPDATE
,2021-11-27T12:13:51.804439,2021-11-27T12:14:05.464204,2021-06-28T17:24:07.32044,,64964,3715899,3710037,UPDATE
,2021-11-27T12:20:53.533106,2021-11-27T12:21:08.246332,2021-06-28T17:29:58.93657,,53278,3715934,3710037,UPDATE
91615217027,2021-11-27T11:53:11.488404,2021-11-27T11:53:27.592577,2021-06-28T17:33:55.02712,,3651722,3715955,3709989,UPDATE
,2021-11-27T11:50:41.061207,2021-11-27T11:50:57.708884,2021-06-28T17:25:10.378506,,3692504,3715909,3710037,UPDATE
99540437571,2021-11-27T11:50:41.061207,2021-11-27T11:51:02.183292,2021-06-28T17:25:10.378506,,3692504,3715907,3709989,UPDATE
u1WHnos-8tE,2021-11-27T11:50:41.061207,2022-05-21T20:00:30.643391,2021-06-28T17:25:10.378506,,3692504,3715908,3709991,UPDATE
https://us02web.zoom.us/meeting/register/tZAld-urqzMiGtLQgSYL-Gfs2VbNYlTYiNkI,2021-11-27T11:56:49.541396,2021-11-27T11:57:01.46716,2021-06-28T17:34:06.700997,,3590089,3715957,3709989,UPDATE
https://us02web.zoom.us/meeting/register/tZAtfuuvqjIiE9yLhc11VvjHtK4oRVyGQR4M,2021-11-27T11:59:34.49745,2021-11-27T11:59:46.73331,2021-06-28T17:33:43.932985,,3689283,3715954,3709989,UPDATE
,,2022-04-30T13:20:18.198511,2022-04-28T19:26:46.857886,,4050718,4054736,3710037,INSERT
,2021-11-27T12:04:17.109726,2021-11-27T12:04:29.557083,2021-11-06T17:49:49.05269,,3694920,3871092,3710037,UPDATE
82158748341,2021-11-27T11:52:11.08706,2021-11-27T11:53:02.225574,2021-06-28T17:32:45.800762,,3471570,3715953,3709989,UPDATE
683830818964742,2021-11-27T12:03:42.775389,2022-04-04T10:20:13.477648,2021-06-28T17:06:08.404086,,3484545,3715843,3709990,UPDATE
,2021-11-27T12:03:39.947547,2021-11-27T12:03:52.184903,2021-06-28T17:07:40.132151,,3661740,3715859,3710037,UPDATE
89546831297,2021-11-27T12:08:09.522022,2021-11-27T12:08:21.542384,2021-06-28T17:29:17.636324,,3526148,3715929,3709989,UPDATE
live,2021-11-27T11:38:14.847305,2021-11-27T11:38:31.717807,2021-06-28T17:35:49.640806,,3692565,3715958,3710003,UPDATE
,2021-11-27T11:44:17.431817,2021-11-27T11:44:33.659309,2021-06-28T17:32:31.91547,,3589120,3715952,3710037,UPDATE
live,2021-11-27T12:02:59.512967,2021-11-27T12:03:11.552413,2021-11-06T17:48:44.832799,,3540692,3871085,3710003,UPDATE
,2021-11-27T12:10:55.4315,2021-11-27T12:11:09.17275,2021-06-28T17:28:11.447185,,3531629,3715923,3710037,UPDATE
https://www.youtube.com/user/BrahmaKumarisUK,2021-11-27T11:44:17.403645,2021-11-27T11:44:35.462378,2021-06-28T17:32:31.91547,,3589120,3715950,3709991,DELETE
live,2021-11-27T12:03:13.134446,2021-11-27T12:03:25.086407,2021-11-06T17:48:55.489609,,3846910,3871087,3710003,UPDATE
live,2022-07-09T19:07:16.386829,2022-07-09T19:07:27.864872,2022-06-11T20:15:54.962411,,4097617,4097620,3710003,UPDATE
https://us02web.zoom.us/meeting/register/tZIqduqtrz8rHNO379WwNruYSlbkPtX3y730,2021-11-27T12:24:50.974965,2021-11-27T12:25:03.03971,2021-06-28T17:27:10.000311,,3689971,3715916,3709989,UPDATE
,2021-11-27T11:55:41.904607,2021-11-27T11:55:51.212164,2021-06-28T17:30:15.616762,,64969,3715936,3710037,UPDATE
,2021-11-27T12:10:23.730425,2021-11-27T12:10:35.638468,2021-06-28T17:24:30.496833,,65230,3715901,3710037,UPDATE
,2021-11-27T12:13:19.00356,2021-11-27T12:13:30.914228,2021-09-11T10:46:43.297095,,3806568,3806575,3710037,UPDATE
https://www.youtube.com/user/BrahmaKumarisUK,2021-11-27T12:30:11.862401,2021-11-27T12:30:24.321947,2021-06-28T17:27:20.641471,,3553590,3715917,3709991,DELETE
,2021-11-27T12:14:53.880622,2021-11-27T12:15:05.940683,2021-06-28T17:31:00.543948,,3688654,3715946,3710037,UPDATE
,2021-11-27T12:30:18.245396,2021-11-27T12:30:30.313276,2021-06-28T17:24:58.69759,,3515843,3715905,3710037,UPDATE
https://www.facebook.com/BrahmaKumarisLeeds/live_videos/,2021-11-27T11:57:37.792538,2021-11-27T11:57:47.534051,2021-06-28T17:28:25.616105,,3517452,3715925,3709990,DELETE
https://www.facebook.com/BrahmaKumarisLeeds/live_videos/,2021-11-27T11:38:18.746928,2021-11-27T11:38:32.673265,2021-06-28T17:30:46.292667,,3548610,3715943,3709990,DELETE
webcast,2021-11-27T11:57:26.60357,2021-11-27T11:57:35.986409,2021-06-28T17:24:21.399874,,3478964,3715900,3710003,UPDATE
,2021-11-27T11:38:14.847305,2021-11-27T11:38:27.381449,2021-06-28T17:35:49.640806,,3692565,3715960,3710037,UPDATE
,2021-11-27T11:51:20.427249,2021-11-27T11:51:32.56883,2021-06-28T17:24:46.990613,,3564082,3715903,3710037,UPDATE
,2021-11-27T11:38:18.761011,2021-11-27T11:38:36.9703,2021-06-28T17:30:46.292667,,3548610,3715944,3710037,UPDATE
https://us02web.zoom.us/.../tZ0kdOGrqT0jH9aOXI3TE4DACPK7e...,2021-11-27T11:57:37.818398,2021-11-27T11:57:51.871222,2021-06-28T17:28:25.616105,,3517452,3715924,3709989,UPDATE
,,2022-06-12T12:20:16.732213,2022-06-12T12:10:32.383992,,3345197,4098029,3710037,INSERT
https://us02web.zoom.us/meeting/register/tZUtdOihpz8oHtdXGqy9PqnpoKmeHzAoPWb_,2021-11-27T12:09:54.668493,2021-11-27T12:10:06.857969,2021-06-28T17:29:27.204476,,3508310,3715930,3709989,UPDATE
84266429577,2021-11-27T12:23:13.781053,2021-11-27T12:23:23.265492,2021-06-28T17:29:49.604792,,3485122,3715933,3709989,UPDATE
https://us02web.zoom.us/meeting/register/tZ0kdOGrqT0jH9aOXI3TE4DACPK7e_yNR2ZP,2021-11-27T11:38:18.761011,2021-11-27T11:38:30.897938,2021-06-28T17:30:46.292667,,3548610,3715942,3709989,UPDATE
https://us02web.zoom.us/meeting/register/tZcod-ivpjkiHNxhRx7sYNU-OI7Rd93Ch5LQ,2021-11-27T11:44:17.431817,2021-11-27T11:44:29.373132,2021-06-28T17:32:31.91547,,3589120,3715951,3709989,UPDATE
8140976317,2021-11-27T11:41:47.02177,2021-11-27T11:42:03.213568,2021-06-28T17:26:58.362983,,3663096,3715914,3709989,UPDATE
live,2021-11-27T11:50:41.061207,2021-11-27T11:50:53.382542,2021-06-28T17:25:10.378506,,3692504,3715906,3710003,UPDATE
live,2021-11-27T12:03:39.947547,2021-11-27T12:03:56.579208,2021-06-28T17:07:40.132151,,3661740,3715858,3710003,UPDATE
89301385955,2021-11-27T12:30:18.245396,2021-11-27T12:30:34.759772,2021-06-28T17:24:58.69759,,3515843,3715904,3709989,UPDATE
83832825616,2021-11-27T11:55:41.904607,2021-11-27T11:55:55.442641,2021-06-28T17:30:15.616762,,64969,3715935,3709989,UPDATE
89546831297,2021-11-27T12:04:17.109726,2021-11-27T12:04:33.770327,2021-06-28T17:27:51.640316,,3694920,3715920,3709989,UPDATE
94412597332,2021-11-27T12:14:53.880622,2021-11-27T12:15:10.226423,2021-06-28T17:31:00.543948,,3688654,3715945,3709989,UPDATE
,2021-11-27T12:04:44.134458,2021-11-27T12:04:56.281426,2021-11-06T17:50:14.403469,,3797779,3871093,3710037,UPDATE
,2022-05-22T17:03:28.323375,2022-05-22T17:03:42.590721,2021-06-28T17:27:32.677583,,3303085,3715919,3710037,UPDATE
live,2022-07-19T21:16:18.482708,2022-07-19T21:16:58.108597,2022-04-28T18:13:57.659515,,63737,4054638,3710003,DELETE
https://us02web.zoom.us/j/,2021-11-27T12:04:17.610964,2021-11-27T12:04:38.919933,2021-06-28T17:57:46.807658,,63652,3716031,3709989,UPDATE
,2021-11-27T11:53:11.488404,2021-11-27T11:53:23.454505,2021-06-28T17:33:55.02712,,3651722,3715956,3710037,UPDATE
live,2021-11-27T12:04:53.617849,2021-11-27T12:05:05.466411,2021-11-06T17:50:18.060724,,3862755,3871094,3710003,UPDATE
,2021-11-27T12:03:24.927393,2021-11-27T12:03:41.505282,2021-11-06T17:49:03.172416,,3508296,3871089,3710037,UPDATE
live,2021-11-27T11:51:20.427249,2021-11-27T11:51:37.057377,2021-06-28T17:24:46.990613,,3564082,3715902,3710003,UPDATE
,2021-11-27T12:29:16.466949,2021-11-27T12:29:28.499529,2021-06-28T17:29:36.184408,,3707027,3715932,3710037,UPDATE
https://www.youtube.com/user/BrahmaKumarisUK,2021-11-27T12:29:16.412426,2021-11-27T12:29:30.218941,2021-06-28T17:29:36.184408,,3707027,3715931,3709991,DELETE
83717666261,2022-07-29T10:46:05.522972,2022-07-29T10:46:37.705609,2021-06-28T17:25:27.570591,,63588,3715910,3709989,UPDATE
,2021-11-27T12:04:10.018398,2021-11-27T12:04:23.302941,2021-11-06T17:49:41.153411,,3757009,3871091,3710037,UPDATE
,2021-11-27T12:05:12.060876,2021-11-27T12:05:30.437299,2021-11-06T17:50:32.733935,,3590202,3871098,3710037,UPDATE
,2021-11-27T12:07:10.426242,2021-11-27T12:07:22.767378,2021-06-28T17:28:36.883153,,3531626,3715927,3710037,UPDATE
webcast,2021-11-27T12:07:10.426242,2021-11-27T12:07:26.978958,2021-06-28T17:28:36.883153,,3531626,3715926,3710003,UPDATE
83097692989,2021-11-27T12:13:51.804439,2021-11-27T12:14:01.256653,2021-06-28T17:24:07.32044,,64964,3715898,3709989,UPDATE
zW6uNj6iZSM,2021-11-27T11:38:14.847305,2022-05-21T20:00:26.43562,2021-06-28T17:35:49.640806,,3692565,3715959,3709991,UPDATE
webcast,2021-11-27T12:10:55.4315,2021-11-27T12:11:18.231207,2021-06-28T17:28:11.447185,,3531629,3715921,3710003,UPDATE
,2021-11-27T11:40:04.459917,2021-11-27T11:40:16.940448,2021-06-28T17:30:27.656223,,65304,3715941,3710037,UPDATE
,2022-08-02T10:54:59.327129,2022-08-02T10:55:20.940349,2021-07-21T09:12:19.303983,,3753601,3753614,3710037,DELETE
8140976317,2021-11-27T11:40:40.816651,2021-11-27T11:40:57.098399,2021-06-28T17:26:46.397613,,3669132,3715912,3709989,UPDATE
,,2022-06-13T18:20:03.428959,2022-06-13T18:04:29.701655,,66527,4099180,3710037,INSERT
,2022-07-30T18:56:57.348571,2022-07-30T19:00:14.462365,2022-04-28T16:23:26.409162,,4054499,4054517,3710037,UPDATE
,2022-06-30T15:56:55.401072,2022-07-08T12:09:55.758252,2022-04-29T09:59:19.902164,,29929,4055124,3710037,UPDATE
,,2022-04-30T13:40:18.792874,2022-04-28T19:51:56.945704,,4050697,4054769,3710037,INSERT
,,2022-05-07T21:20:31.306221,2022-04-28T17:44:56.486274,,4054385,4054594,3710037,INSERT
,,2022-05-07T21:20:31.306221,2022-04-28T14:01:43.808081,,4054385,4054389,3710037,INSERT
,2022-05-22T17:35:43.891947,2022-05-22T17:35:59.459662,2022-04-28T19:22:15.059755,,4050742,4054711,3710037,UPDATE
https://zoom.us,2022-05-22T17:03:28.317454,2022-05-22T17:03:38.475851,2021-06-28T17:27:32.677583,,3303085,3715918,3709989,DELETE
https://us02web.zoom.us/meeting/register/tZUlcequrDIiHNEokntxUprmmIMt9bxPoXHE,2021-11-27T12:01:07.559777,2021-11-27T12:01:26.467064,2021-06-28T17:45:51.586865,,3551866,3715993,3709989,UPDATE
https://www.youtube.com/user/BrahmaKumarisUK,2021-11-27T12:04:44.717431,2021-11-27T12:04:57.283547,2021-06-28T16:43:40.560916,,3662569,3715735,3709991,DELETE
83717666261,2022-07-29T10:50:21.354393,2022-07-29T10:50:51.098047,2021-06-28T17:48:43.578932,,63591,3716005,3709989,UPDATE
https://www.youtube.com/user/BrahmaKumarisUK,2021-12-04T19:16:41.07883,2021-12-04T19:16:50.30005,2021-06-28T17:36:19.850658,,3677544,3715961,3709991,DELETE
https://www.youtube.com/user/BrahmaKumarisUK,2021-11-27T12:07:45.713481,2021-11-27T12:07:55.329843,2021-06-28T17:39:19.911181,,3561770,3715970,3709991,DELETE
,2021-11-27T12:07:45.740657,2021-11-27T12:07:59.787677,2021-06-28T17:39:19.911181,,3561770,3715971,3710037,UPDATE
http://rebrand.ly/zoomei,2021-11-27T12:02:50.915336,2021-11-27T12:03:07.843009,2021-06-28T17:39:31.28731,,65107,3715972,3709989,UPDATE
,2021-11-27T12:02:50.915336,2021-11-27T12:03:12.095778,2021-06-28T17:39:31.28731,,65107,3715973,3710037,UPDATE
84435791271,2021-11-27T11:49:16.041484,2021-11-27T11:49:34.337737,2021-06-28T17:53:49.844588,,3536370,3716014,3709989,UPDATE
https://zoom.us,2021-11-27T12:07:53.504747,2021-11-27T12:08:12.329975,2021-10-27T08:12:24.56624,,65127,3854415,3709989,UPDATE
95034212861,2021-11-27T12:05:12.097125,2021-11-27T12:05:25.707156,2021-06-28T17:44:53.017623,,3664330,3715987,3709989,UPDATE
88127194772,2021-11-27T12:18:37.01845,2021-11-27T12:18:46.524399,2021-06-28T17:45:04.558612,,3467728,3715989,3709989,UPDATE
87226629237,2021-11-27T12:13:00.819835,2021-11-27T12:13:12.407551,2021-06-28T17:40:34.457306,,3540193,3715979,3709989,UPDATE
live,2021-11-27T12:00:56.783587,2021-11-27T12:01:14.825901,2021-06-27T17:43:22.123482,,3699452,3715162,3710003,UPDATE
https://www.youtube.com/user/BrahmaKumarisUK,2021-11-27T12:01:07.539467,2021-11-27T12:01:17.491338,2021-06-28T17:45:51.586865,,3551866,3715992,3709991,DELETE
89683718356,2021-11-27T12:03:43.254418,2021-11-27T12:06:02.369207,2021-06-28T17:40:57.824983,,3327053,3715982,3709989,UPDATE
83097692989,2021-11-27T11:57:28.726541,2021-11-27T11:57:40.71462,2021-06-28T17:40:43.665315,,65586,3715980,3709989,UPDATE
,2021-11-27T12:20:23.971295,2021-11-27T12:20:40.303079,2021-06-28T17:47:50.329122,,3699472,3716000,3710037,UPDATE
95758017910,2021-11-27T11:39:50.064733,2021-11-27T11:40:11.45442,2021-06-28T17:48:05.009966,,3687741,3716001,3709989,UPDATE
89546831297,2021-11-27T11:39:56.486992,2021-11-27T11:40:13.865881,2021-06-28T17:50:11.346829,,3488392,3716009,3709989,UPDATE
https://zoom.us/meeting/register/tJMqduqhpz4iG9S9x47GmrddIJvxMnZdipK8,2021-11-27T11:39:15.287138,2021-11-27T11:39:27.720778,2021-06-28T17:39:49.053138,,3547106,3715974,3709989,UPDATE
https://us02web.zoom.us/meeting/register/tZcqd-yuqz0vH9Y_nPJCr6-0NjihK_XxAqWQ,2021-11-27T12:09:07.534412,2021-11-27T12:09:19.672936,2021-06-28T17:47:24.400563,,3667270,3715997,3709989,UPDATE
https://zoom.us/meeting/register/tJMvfuqqrT0rG9c9n0ft5C3JgRBr2zpr-_Fw,2021-11-27T12:20:36.366228,2021-11-27T12:20:48.459511,2021-06-28T17:45:29.303785,,3667279,3715991,3709989,UPDATE
,2021-11-27T11:57:28.726541,2021-11-27T11:57:44.962964,2021-06-28T17:40:43.665315,,65586,3715981,3710037,UPDATE
http://www.facebook.com/brahmakumarisbrighton,2022-07-29T10:50:21.348844,2022-07-29T10:50:54.649292,2021-06-28T17:48:43.578932,,63591,3716006,3709990,DELETE
89546831297,2021-11-27T12:11:29.779836,2021-11-27T12:11:41.630881,2021-06-28T17:45:17.836937,,3708362,3715990,3709989,UPDATE
81915652241,2021-11-27T12:01:04.049497,2021-11-27T12:01:19.617242,2021-06-28T17:47:33.886833,,3545454,3715998,3709989,UPDATE
8140976317,2021-11-27T11:48:22.637915,2021-11-27T11:48:38.736455,2021-06-27T18:53:00.295661,,3711854,3715262,3709989,UPDATE
,2021-11-27T12:13:35.721873,2021-11-27T12:13:47.614507,2021-06-28T17:56:28.038936,,65491,3716021,3710037,UPDATE
live,2022-07-12T10:35:52.994032,2022-07-12T10:36:05.434619,2022-06-11T20:24:10.991938,,4097640,4097643,3710003,UPDATE
live,2022-07-09T19:13:46.166582,2022-07-09T19:13:57.639915,2022-06-11T20:17:06.03213,,4097621,4097624,3710003,UPDATE
98306838579,2022-07-12T10:35:52.994032,2022-07-12T10:36:08.018118,2022-06-11T20:24:10.991938,,4097640,4097644,3709989,UPDATE
https://us02web.zoom.us/j/,2021-11-27T12:18:53.969396,2021-11-27T12:19:15.222324,2021-06-28T17:23:36.856372,,3381868,3715897,3709989,UPDATE
,2021-11-27T12:13:36.27071,2021-11-27T12:13:48.060671,2021-06-28T17:53:36.869514,,65425,3716013,3710037,UPDATE
83717666261,2022-08-04T17:46:43.896579,2022-08-04T17:47:11.641295,2021-06-28T17:46:05.375545,,63536,3715995,3709989,UPDATE
,2022-03-13T09:42:43.596218,2022-03-13T09:42:52.65276,2021-06-28T17:55:57.3239,,41822,3716019,3710037,DELETE
,2021-11-27T12:01:07.559777,2021-11-27T12:01:22.233171,2021-06-28T17:45:51.586865,,3551866,3715994,3710037,UPDATE
98688124487,2022-03-13T09:42:43.600065,2022-03-13T09:42:55.044473,2021-10-27T08:11:58.444089,,41822,3854414,3709989,UPDATE
,2021-11-27T11:42:58.564259,2021-11-27T11:43:25.537246,2021-06-28T17:50:21.131865,,61970,3716010,3710037,UPDATE
91581691954,2021-11-27T12:29:14.909151,2021-11-27T12:29:58.851917,2021-06-28T17:54:10.599865,,3664334,3716016,3709989,UPDATE
83097692989,2021-11-27T12:13:35.721873,2021-11-27T12:13:51.760046,2021-06-28T17:56:28.038936,,65491,3716020,3709989,UPDATE
92237905350,2021-11-27T11:36:00.083489,2021-11-27T11:36:24.97756,2021-06-28T17:44:28.453883,,3540238,3715985,3709989,UPDATE
,2021-11-27T12:29:14.909151,2021-11-27T12:30:03.238268,2021-06-28T17:54:10.599865,,3664334,3716017,3710037,UPDATE
https://www.youtube.com/user/BrahmaKumarisUK,2021-11-27T11:53:50.4681,2021-11-27T11:53:59.673186,2021-06-28T17:40:18.333217,,3681816,3715978,3709991,DELETE
live,2022-07-12T10:23:34.969908,2022-07-12T10:23:46.385217,2022-06-11T20:21:21.989074,,4097630,4097633,3710003,UPDATE
,2021-11-27T11:58:36.400528,2021-11-27T11:58:48.408959,2021-11-06T17:01:08.92125,,3827692,3870944,3710037,UPDATE
83097692989,2021-11-27T11:36:23.160689,2021-11-27T11:36:35.45679,2021-06-28T17:49:59.610023,,65223,3716007,3709989,UPDATE
,2022-05-30T10:20:36.928117,2022-05-30T10:21:06.330236,2021-06-28T17:39:06.984406,,37902,3715969,3710037,UPDATE
8140976317,2021-11-27T12:24:40.587855,2021-11-27T12:24:56.588837,2021-06-28T17:56:40.212406,,3678900,3716023,3709989,UPDATE
82232122639,2021-11-27T11:57:04.194752,2021-11-27T11:57:25.562541,2021-06-28T17:44:03.922077,,3480957,3715984,3709989,UPDATE
